month,month_name,origin_state_abbr,operating_airline,flights,cancelled_flights,on_time_flights,dep_delayed_any,dep_delayed_15,dep_delayed_30,dep_delayed_60,dep_delayed_120,arr_delayed_any,arr_delayed_15,arr_delayed_30,arr_delayed_60,arr_delayed_120,sum_departure_delay_min,sum_arrival_delay_min,sum_total_delay_min,arr_delay_rate_any,dep_delay_rate_any,cancel_rate,avg_arrival_delay_min,avg_departure_delay_min,avg_total_delay_min
1,January,SD,OO,448.0,17.0,279.0,139.0,95.0,64.0,41.0,24.0,152.0,95.0,70.0,44.0,24.0,8632.0,8779.0,8378.0,0.3392857142857143,0.31026785714285715,0.03794642857142857,19.595982142857142,19.267857142857142,18.700892857142858
1,January,SD,UA,100.0,2.0,59.0,38.0,15.0,14.0,10.0,4.0,39.0,28.0,21.0,12.0,6.0,1876.0,2293.0,2207.0,0.39,0.38,0.02,22.93,18.76,22.07
1,January,TN,9E,610.0,25.0,392.0,178.0,123.0,91.0,63.0,31.0,193.0,131.0,99.0,63.0,33.0,14638.0,15318.0,14905.0,0.3163934426229508,0.29180327868852457,0.040983606557377046,25.111475409836064,23.996721311475408,24.434426229508198
1,January,TN,AA,1100.0,59.0,502.0,433.0,289.0,212.0,132.0,64.0,539.0,353.0,240.0,142.0,68.0,41493.0,44815.0,43563.0,0.49,0.3936363636363636,0.053636363636363635,40.74090909090909,37.72090909090909,39.60272727272727
1,January,TN,AS,59.0,10.0,34.0,22.0,12.0,10.0,6.0,2.0,15.0,13.0,7.0,4.0,1.0,1036.0,807.0,780.0,0.2542372881355932,0.3728813559322034,0.1694915254237288,13.677966101694915,17.559322033898304,13.220338983050848
1,January,TN,B6,96.0,2.0,72.0,22.0,15.0,12.0,10.0,7.0,22.0,14.0,13.0,11.0,7.0,3595.0,2725.0,2681.0,0.22916666666666666,0.22916666666666666,0.020833333333333332,28.385416666666668,37.447916666666664,27.927083333333332
1,January,TN,DL,1036.0,45.0,714.0,247.0,152.0,100.0,70.0,44.0,277.0,158.0,111.0,70.0,46.0,18397.0,18677.0,17948.0,0.2673745173745174,0.2384169884169884,0.04343629343629344,18.02799227799228,17.75772200772201,17.324324324324323
1,January,TN,F9,75.0,3.0,51.0,22.0,12.0,8.0,6.0,4.0,21.0,15.0,11.0,7.0,3.0,1982.0,2200.0,2177.0,0.28,0.29333333333333333,0.04,29.333333333333332,26.426666666666666,29.026666666666667
1,January,TN,G4,482.0,30.0,279.0,158.0,104.0,76.0,49.0,24.0,173.0,117.0,87.0,55.0,28.0,12285.0,13588.0,13193.0,0.35892116182572614,0.3278008298755187,0.06224066390041494,28.190871369294605,25.487551867219917,27.37136929460581
1,January,TN,MQ,543.0,41.0,232.0,229.0,134.0,90.0,49.0,18.0,270.0,156.0,98.0,48.0,20.0,9648.0,10629.0,9828.0,0.4972375690607735,0.42173112338858193,0.07550644567219153,19.574585635359117,17.76795580110497,18.099447513812155
1,January,TN,NK,364.0,15.0,228.0,119.0,75.0,53.0,32.0,11.0,121.0,82.0,56.0,34.0,15.0,5566.0,6192.0,5959.0,0.3324175824175824,0.3269230769230769,0.04120879120879121,17.01098901098901,15.291208791208792,16.37087912087912
1,January,TN,OH,659.0,63.0,373.0,192.0,122.0,77.0,48.0,24.0,223.0,140.0,92.0,52.0,24.0,8836.0,10020.0,9387.0,0.33839150227617604,0.291350531107739,0.09559939301972686,15.204855842185129,13.408194233687405,14.244309559939301
1,January,TN,OO,606.0,56.0,302.0,209.0,159.0,116.0,72.0,36.0,248.0,176.0,118.0,70.0,37.0,16765.0,17295.0,16778.0,0.40924092409240925,0.3448844884488449,0.0924092409240924,28.53960396039604,27.665016501650165,27.686468646864686
1,January,TN,UA,504.0,59.0,302.0,144.0,74.0,63.0,38.0,23.0,143.0,88.0,61.0,38.0,23.0,14796.0,15055.0,14695.0,0.2837301587301587,0.2857142857142857,0.11706349206349206,29.871031746031747,29.357142857142858,29.15674603174603
1,January,TN,WN,4147.0,218.0,2298.0,2026.0,1043.0,631.0,275.0,107.0,1631.0,945.0,588.0,284.0,118.0,63748.0,61659.0,57264.0,0.3932963588136002,0.48854593682179887,0.052568121533638774,14.86833855799373,15.372076199662407,13.808536291294912
1,January,TN,YX,728.0,57.0,437.0,148.0,101.0,71.0,48.0,24.0,234.0,136.0,93.0,56.0,25.0,9513.0,11375.0,10775.0,0.32142857142857145,0.2032967032967033,0.0782967032967033,15.625,13.067307692307692,14.800824175824175
1,January,TX,9E,47.0,1.0,14.0,25.0,22.0,16.0,8.0,3.0,32.0,20.0,15.0,10.0,3.0,1697.0,1780.0,1675.0,0.6808510638297872,0.5319148936170213,0.02127659574468085,37.87234042553192,36.1063829787234,35.638297872340424
1,January,TX,AA,15765.0,302.0,7518.0,7886.0,5121.0,3652.0,2112.0,859.0,7945.0,5195.0,3669.0,2130.0,888.0,424867.0,432791.0,414068.0,0.5039644782746591,0.5002220107833809,0.019156359023152554,27.452648271487472,26.950015857913098,26.26501744370441
1,January,TX,AS,501.0,101.0,211.0,221.0,127.0,83.0,44.0,18.0,189.0,123.0,87.0,38.0,17.0,8279.0,8095.0,7596.0,0.3772455089820359,0.4411177644710579,0.20159680638722555,16.157684630738522,16.5249500998004,15.161676646706587
1,January,TX,B6,249.0,7.0,127.0,127.0,86.0,67.0,38.0,16.0,115.0,77.0,59.0,34.0,17.0,7978.0,7299.0,7034.0,0.46184738955823296,0.5100401606425703,0.028112449799196786,29.313253012048193,32.04016064257028,28.248995983935743
1,January,TX,DL,3138.0,22.0,2128.0,1025.0,611.0,411.0,257.0,141.0,988.0,618.0,424.0,260.0,130.0,60476.0,60218.0,57900.0,0.3148502230720204,0.32664117272147863,0.007010834926704908,19.18992989165073,19.27214786488209,18.451242829827915
1,January,TX,F9,718.0,12.0,443.0,241.0,172.0,128.0,72.0,37.0,263.0,182.0,129.0,79.0,32.0,15617.0,16146.0,15652.0,0.36629526462395545,0.33565459610027853,0.016713091922005572,22.487465181058496,21.750696378830085,21.799442896935933
1,January,TX,G4,145.0,6.0,87.0,49.0,31.0,15.0,8.0,3.0,52.0,31.0,19.0,9.0,4.0,2038.0,2131.0,2021.0,0.3586206896551724,0.33793103448275863,0.041379310344827586,14.696551724137931,14.055172413793104,13.937931034482759
1,January,TX,HA,12.0,1.0,1.0,5.0,4.0,3.0,1.0,0.0,10.0,7.0,4.0,0.0,0.0,190.0,300.0,266.0,0.8333333333333334,0.4166666666666667,0.08333333333333333,25.0,15.833333333333334,22.166666666666668
1,January,TX,MQ,7507.0,277.0,4325.0,2644.0,1701.0,1174.0,654.0,236.0,2905.0,1811.0,1203.0,716.0,267.0,123409.0,133053.0,125920.0,0.3869721593179699,0.3522046090315705,0.03689889436525909,17.723857732782736,16.439190089250033,16.773677900626083
1,January,TX,NK,1568.0,31.0,846.0,709.0,442.0,296.0,168.0,71.0,691.0,439.0,306.0,170.0,72.0,34472.0,35001.0,33396.0,0.4406887755102041,0.45216836734693877,0.019770408163265307,22.322066326530614,21.98469387755102,21.2984693877551
1,January,TX,OH,695.0,40.0,394.0,246.0,181.0,144.0,96.0,46.0,261.0,176.0,140.0,97.0,43.0,16843.0,16697.0,16117.0,0.37553956834532376,0.3539568345323741,0.05755395683453238,24.024460431654678,24.23453237410072,23.189928057553956
1,January,TX,OO,3976.0,215.0,2387.0,1120.0,776.0,603.0,403.0,185.0,1374.0,867.0,638.0,388.0,181.0,81295.0,83925.0,80583.0,0.3455734406438632,0.28169014084507044,0.05407444668008048,21.107897384305836,20.446428571428573,20.26735412474849
1,January,TX,UA,7237.0,531.0,3990.0,2970.0,1640.0,1123.0,673.0,322.0,2716.0,1567.0,1072.0,633.0,299.0,143101.0,139679.0,132433.0,0.3752936299571646,0.41039104601354154,0.07337294459029985,19.30067707613652,19.773524941274008,18.299433466906176
1,January,TX,WN,16461.0,450.0,9552.0,7860.0,3987.0,2295.0,988.0,306.0,6459.0,3562.0,2077.0,976.0,328.0,228136.0,212364.0,193416.0,0.3923819938035356,0.4774922544195371,0.02733734281027884,12.901038819026791,13.859182309701719,11.749954437761982
1,January,TX,YX,18.0,0.0,10.0,8.0,5.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,148.0,126.0,100.0,0.4444444444444444,0.4444444444444444,0.0,7.0,8.222222222222221,5.555555555555555
1,January,UT,AA,422.0,5.0,196.0,183.0,114.0,89.0,55.0,28.0,221.0,140.0,93.0,57.0,29.0,14868.0,16053.0,15457.0,0.523696682464455,0.43364928909952605,0.011848341232227487,38.040284360189574,35.23222748815166,36.627962085308056
1,January,UT,AS,103.0,14.0,46.0,45.0,30.0,24.0,17.0,5.0,43.0,32.0,25.0,18.0,6.0,2459.0,2566.0,2470.0,0.4174757281553398,0.4368932038834951,0.13592233009708737,24.9126213592233,23.87378640776699,23.980582524271846
1,January,UT,B6,194.0,0.0,79.0,84.0,57.0,40.0,21.0,8.0,115.0,72.0,45.0,23.0,8.0,5013.0,5630.0,5287.0,0.5927835051546392,0.4329896907216495,0.0,29.02061855670103,25.84020618556701,27.25257731958763
1,January,UT,DL,4205.0,13.0,2536.0,1624.0,829.0,556.0,297.0,114.0,1656.0,934.0,576.0,289.0,116.0,65198.0,67129.0,62307.0,0.3938168846611177,0.38620689655172413,0.0030915576694411414,15.9640903686088,15.50487514863258,14.817360285374555
1,January,UT,F9,188.0,1.0,117.0,52.0,32.0,21.0,13.0,2.0,70.0,38.0,24.0,13.0,2.0,1874.0,2167.0,1943.0,0.3723404255319149,0.2765957446808511,0.005319148936170213,11.52659574468085,9.96808510638298,10.335106382978724
1,January,UT,G4,166.0,2.0,125.0,47.0,27.0,19.0,10.0,4.0,39.0,29.0,19.0,11.0,6.0,2483.0,2432.0,2373.0,0.23493975903614459,0.28313253012048195,0.012048192771084338,14.650602409638553,14.957831325301205,14.295180722891565
1,January,UT,MQ,7.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,281.0,266.0,264.0,0.2857142857142857,0.14285714285714285,0.0,38.0,40.142857142857146,37.714285714285715
1,January,UT,NK,131.0,1.0,104.0,39.0,22.0,10.0,4.0,2.0,26.0,12.0,8.0,4.0,2.0,1047.0,760.0,671.0,0.1984732824427481,0.29770992366412213,0.007633587786259542,5.801526717557252,7.99236641221374,5.122137404580153
1,January,UT,OO,3098.0,40.0,2021.0,854.0,496.0,347.0,216.0,99.0,1037.0,588.0,379.0,207.0,95.0,52785.0,54439.0,51549.0,0.33473208521626857,0.27566171723692706,0.012911555842479019,17.572304712717884,17.038411878631376,16.639444803098772
1,January,UT,UA,415.0,18.0,233.0,128.0,69.0,42.0,21.0,10.0,164.0,86.0,47.0,20.0,12.0,6386.0,6834.0,6329.0,0.39518072289156625,0.30843373493975906,0.043373493975903614,16.467469879518074,15.387951807228916,15.250602409638555
1,January,UT,WN,1038.0,13.0,541.0,610.0,305.0,155.0,51.0,14.0,484.0,283.0,157.0,50.0,12.0,14551.0,13647.0,12248.0,0.4662813102119461,0.5876685934489403,0.012524084778420038,13.147398843930636,14.01830443159923,11.79961464354528
1,January,VA,9E,759.0,36.0,488.0,210.0,148.0,115.0,69.0,39.0,235.0,164.0,118.0,69.0,41.0,15173.0,15835.0,15327.0,0.3096179183135705,0.2766798418972332,0.04743083003952569,20.862977602108035,19.990777338603426,20.193675889328063
1,January,VA,AA,2704.0,75.0,1606.0,901.0,586.0,445.0,271.0,122.0,1023.0,641.0,481.0,296.0,145.0,56223.0,62403.0,59918.0,0.3783284023668639,0.33321005917159763,0.027736686390532544,23.078032544378697,20.792529585798817,22.159023668639055
1,January,VA,AS,237.0,29.0,125.0,117.0,65.0,42.0,20.0,9.0,83.0,51.0,39.0,27.0,9.0,4170.0,4156.0,3954.0,0.350210970464135,0.4936708860759494,0.12236286919831224,17.535864978902953,17.59493670886076,16.68354430379747
1,January,VA,B6,847.0,24.0,489.0,301.0,213.0,161.0,104.0,51.0,334.0,241.0,171.0,107.0,53.0,20009.0,21475.0,20807.0,0.39433293978748524,0.35537190082644626,0.02833530106257379,25.35419126328217,23.623376623376622,24.5655253837072
1,January,VA,DL,1322.0,18.0,949.0,396.0,215.0,150.0,94.0,50.0,355.0,230.0,166.0,104.0,57.0,21314.0,22528.0,21738.0,0.26853252647503784,0.29954614220877457,0.01361573373676248,17.040847201210287,16.12254160363086,16.443267776096825
1,January,VA,F9,115.0,0.0,78.0,29.0,20.0,14.0,6.0,2.0,37.0,20.0,15.0,8.0,2.0,1197.0,1490.0,1360.0,0.3217391304347826,0.25217391304347825,0.0,12.956521739130435,10.408695652173913,11.826086956521738
1,January,VA,G4,82.0,0.0,60.0,22.0,13.0,9.0,7.0,2.0,22.0,16.0,11.0,7.0,2.0,1076.0,1089.0,1045.0,0.2682926829268293,0.2682926829268293,0.0,13.28048780487805,13.121951219512194,12.74390243902439
1,January,VA,MQ,463.0,22.0,247.0,160.0,94.0,61.0,33.0,15.0,194.0,117.0,75.0,43.0,20.0,7220.0,8731.0,8217.0,0.4190064794816415,0.34557235421166305,0.047516198704103674,18.85745140388769,15.593952483801296,17.747300215982722
1,January,VA,NK,175.0,1.0,99.0,74.0,45.0,30.0,14.0,6.0,75.0,44.0,29.0,18.0,7.0,2821.0,2800.0,2605.0,0.42857142857142855,0.4228571428571429,0.005714285714285714,16.0,16.12,14.885714285714286
1,January,VA,OH,3438.0,277.0,1933.0,1222.0,829.0,641.0,429.0,215.0,1228.0,842.0,631.0,422.0,223.0,79602.0,80582.0,78107.0,0.35718440954043046,0.3554392088423502,0.08057009889470622,23.43862710878418,23.153577661431065,22.71873182082606
1,January,VA,OO,265.0,22.0,157.0,87.0,63.0,49.0,32.0,23.0,86.0,62.0,48.0,32.0,21.0,9137.0,9219.0,9055.0,0.32452830188679244,0.3283018867924528,0.0830188679245283,34.78867924528302,34.47924528301887,34.16981132075472
1,January,VA,UA,3107.0,253.0,1775.0,961.0,478.0,293.0,196.0,101.0,1079.0,632.0,427.0,253.0,117.0,41730.0,51610.0,48832.0,0.3472803347280335,0.30930157708400385,0.0814290312198262,16.610878661087867,13.430962343096235,15.716768587061473
1,January,VA,WN,1779.0,105.0,1033.0,850.0,435.0,256.0,126.0,52.0,641.0,371.0,240.0,128.0,57.0,26897.0,26380.0,24617.0,0.36031478358628444,0.477796514896009,0.05902192242833052,14.828555368184373,15.119168071950535,13.837549184935357
1,January,VA,YX,3487.0,158.0,2344.0,840.0,524.0,384.0,235.0,103.0,985.0,611.0,435.0,272.0,123.0,43349.0,50455.0,48009.0,0.28247777459133927,0.2408947519357614,0.04531115572125036,14.469457986808145,12.43160309721824,13.767995411528535
1,January,VT,9E,128.0,5.0,90.0,36.0,25.0,21.0,12.0,7.0,33.0,23.0,19.0,13.0,7.0,2426.0,2441.0,2375.0,0.2578125,0.28125,0.0390625,19.0703125,18.953125,18.5546875
1,January,VT,AA,47.0,1.0,28.0,16.0,12.0,9.0,8.0,3.0,18.0,12.0,8.0,8.0,2.0,1260.0,1276.0,1226.0,0.3829787234042553,0.3404255319148936,0.02127659574468085,27.148936170212767,26.80851063829787,26.085106382978722
1,January,VT,B6,6.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,47.0,30.0,20.0,0.3333333333333333,0.5,0.0,5.0,7.833333333333333,3.3333333333333335
1,January,VT,DL,31.0,0.0,19.0,12.0,2.0,2.0,2.0,1.0,12.0,8.0,4.0,2.0,1.0,754.0,814.0,805.0,0.3870967741935484,0.3870967741935484,0.0,26.258064516129032,24.322580645161292,25.967741935483872
1,January,VT,OH,135.0,13.0,68.0,42.0,28.0,22.0,18.0,10.0,54.0,36.0,26.0,21.0,8.0,5108.0,5408.0,5281.0,0.4,0.3111111111111111,0.0962962962962963,40.05925925925926,37.837037037037035,39.11851851851852
1,January,VT,UA,83.0,3.0,51.0,19.0,13.0,10.0,8.0,4.0,29.0,17.0,12.0,10.0,3.0,1588.0,1749.0,1662.0,0.3493975903614458,0.2289156626506024,0.03614457831325301,21.072289156626507,19.132530120481928,20.02409638554217
1,January,VT,YX,95.0,2.0,69.0,18.0,15.0,7.0,4.0,0.0,24.0,16.0,10.0,6.0,1.0,710.0,905.0,844.0,0.25263157894736843,0.18947368421052632,0.021052631578947368,9.526315789473685,7.473684210526316,8.884210526315789
1,January,WA,AA,501.0,2.0,277.0,218.0,124.0,96.0,56.0,21.0,222.0,131.0,86.0,51.0,22.0,15087.0,14908.0,14293.0,0.4431137724550898,0.4351297405189621,0.003992015968063872,29.756487025948104,30.11377245508982,28.528942115768462
1,January,WA,AS,5926.0,898.0,2585.0,2749.0,1628.0,1060.0,530.0,173.0,2443.0,1509.0,992.0,486.0,161.0,103510.0,95718.0,89312.0,0.41225109686128925,0.4638879514006075,0.15153560580492745,16.15221059736753,17.467094161322983,15.071211609854878
1,January,WA,B6,62.0,0.0,24.0,34.0,22.0,20.0,8.0,4.0,38.0,24.0,19.0,9.0,3.0,1585.0,1605.0,1503.0,0.6129032258064516,0.5483870967741935,0.0,25.887096774193548,25.56451612903226,24.241935483870968
1,January,WA,DL,2582.0,8.0,1777.0,931.0,440.0,284.0,157.0,62.0,797.0,446.0,278.0,142.0,56.0,34304.0,32157.0,29806.0,0.30867544539116964,0.360573199070488,0.003098373353989156,12.45429899302866,13.2858249419055,11.543764523625097
1,January,WA,F9,70.0,0.0,60.0,15.0,8.0,5.0,4.0,2.0,10.0,6.0,4.0,4.0,2.0,601.0,561.0,540.0,0.14285714285714285,0.21428571428571427,0.0,8.014285714285714,8.585714285714285,7.714285714285714
1,January,WA,G4,104.0,0.0,74.0,41.0,22.0,15.0,11.0,8.0,30.0,23.0,18.0,14.0,11.0,3238.0,3758.0,3735.0,0.28846153846153844,0.3942307692307692,0.0,36.13461538461539,31.134615384615383,35.91346153846154
1,January,WA,HA,62.0,0.0,16.0,28.0,13.0,6.0,2.0,2.0,46.0,25.0,13.0,3.0,2.0,718.0,1175.0,1032.0,0.7419354838709677,0.45161290322580644,0.0,18.951612903225808,11.580645161290322,16.64516129032258
1,January,WA,MQ,23.0,0.0,11.0,14.0,11.0,8.0,7.0,1.0,12.0,9.0,6.0,5.0,1.0,923.0,720.0,693.0,0.5217391304347826,0.6086956521739131,0.0,31.304347826086957,40.130434782608695,30.130434782608695
1,January,WA,NK,62.0,0.0,43.0,28.0,15.0,8.0,3.0,0.0,19.0,10.0,4.0,3.0,0.0,780.0,519.0,465.0,0.3064516129032258,0.45161290322580644,0.0,8.370967741935484,12.580645161290322,7.5
1,January,WA,OO,2837.0,87.0,1656.0,960.0,614.0,455.0,280.0,128.0,1094.0,667.0,476.0,275.0,135.0,62913.0,64549.0,61785.0,0.38561861120902363,0.338385618611209,0.030666196686640817,22.752555516390554,22.17589002467395,21.77828692280578
1,January,WA,UA,641.0,62.0,401.0,178.0,99.0,69.0,41.0,17.0,178.0,94.0,62.0,36.0,11.0,10082.0,9284.0,8772.0,0.27769110764430577,0.27769110764430577,0.0967238689547582,14.48361934477379,15.72854914196568,13.684867394695788
1,January,WA,WN,918.0,5.0,551.0,451.0,196.0,118.0,42.0,16.0,362.0,177.0,106.0,43.0,12.0,10728.0,9465.0,8359.0,0.39433551198257083,0.4912854030501089,0.0054466230936819175,10.31045751633987,11.686274509803921,9.10566448801743
1,January,WI,9E,198.0,7.0,145.0,33.0,23.0,21.0,16.0,11.0,46.0,31.0,24.0,18.0,11.0,4773.0,5157.0,5068.0,0.23232323232323232,0.16666666666666666,0.03535353535353535,26.045454545454547,24.106060606060606,25.595959595959595
1,January,WI,AA,390.0,14.0,168.0,195.0,112.0,89.0,56.0,26.0,208.0,142.0,107.0,67.0,28.0,12866.0,14556.0,14054.0,0.5333333333333333,0.5,0.035897435897435895,37.323076923076925,32.98974358974359,36.03589743589744
1,January,WI,AS,24.0,4.0,15.0,10.0,4.0,3.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,206.0,105.0,88.0,0.20833333333333334,0.4166666666666667,0.16666666666666666,4.375,8.583333333333334,3.6666666666666665
1,January,WI,B6,34.0,1.0,21.0,7.0,7.0,6.0,4.0,1.0,12.0,8.0,6.0,4.0,1.0,691.0,745.0,714.0,0.35294117647058826,0.20588235294117646,0.029411764705882353,21.91176470588235,20.323529411764707,21.0
1,January,WI,DL,483.0,16.0,312.0,153.0,94.0,73.0,48.0,20.0,155.0,112.0,81.0,50.0,23.0,11571.0,11839.0,11549.0,0.32091097308488614,0.3167701863354037,0.033126293995859216,24.511387163561075,23.956521739130434,23.910973084886127
1,January,WI,F9,134.0,4.0,83.0,46.0,32.0,22.0,10.0,7.0,47.0,35.0,26.0,18.0,7.0,3882.0,4201.0,4112.0,0.35074626865671643,0.34328358208955223,0.029850746268656716,31.350746268656717,28.970149253731343,30.686567164179106
1,January,WI,G4,103.0,3.0,63.0,41.0,16.0,10.0,5.0,3.0,37.0,23.0,15.0,10.0,3.0,2269.0,2626.0,2528.0,0.3592233009708738,0.39805825242718446,0.02912621359223301,25.49514563106796,22.02912621359223,24.54368932038835
1,January,WI,MQ,154.0,12.0,83.0,53.0,35.0,26.0,16.0,10.0,59.0,40.0,27.0,18.0,10.0,3771.0,3896.0,3752.0,0.38311688311688313,0.34415584415584416,0.07792207792207792,25.2987012987013,24.48701298701299,24.363636363636363
1,January,WI,NK,54.0,2.0,33.0,16.0,8.0,6.0,2.0,1.0,19.0,13.0,9.0,4.0,1.0,532.0,792.0,744.0,0.35185185185185186,0.2962962962962963,0.037037037037037035,14.666666666666666,9.851851851851851,13.777777777777779
1,January,WI,OH,121.0,16.0,56.0,28.0,17.0,15.0,10.0,7.0,49.0,31.0,20.0,12.0,8.0,3561.0,4404.0,4279.0,0.4049586776859504,0.23140495867768596,0.1322314049586777,36.396694214876035,29.429752066115704,35.36363636363637
1,January,WI,OO,1066.0,86.0,537.0,398.0,282.0,237.0,180.0,106.0,443.0,324.0,254.0,185.0,104.0,38279.0,38525.0,37753.0,0.4155722326454034,0.37335834896810505,0.08067542213883677,36.13977485928705,35.909005628517825,35.4155722326454
1,January,WI,UA,172.0,7.0,92.0,68.0,43.0,33.0,22.0,10.0,73.0,59.0,44.0,25.0,11.0,4185.0,4889.0,4803.0,0.42441860465116277,0.3953488372093023,0.040697674418604654,28.424418604651162,24.33139534883721,27.924418604651162
1,January,WI,WN,772.0,49.0,409.0,358.0,154.0,94.0,47.0,13.0,314.0,182.0,109.0,58.0,12.0,9817.0,11015.0,10141.0,0.4067357512953368,0.4637305699481865,0.06347150259067358,14.268134715025907,12.716321243523316,13.1360103626943
1,January,WI,YX,214.0,16.0,139.0,42.0,32.0,29.0,18.0,12.0,59.0,45.0,31.0,18.0,12.0,4297.0,4932.0,4838.0,0.2757009345794392,0.19626168224299065,0.07476635514018691,23.046728971962615,20.07943925233645,22.60747663551402
1,January,WV,9E,14.0,0.0,13.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,13.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.9285714285714286,3.642857142857143,0.0
1,January,WV,G4,35.0,0.0,18.0,15.0,7.0,4.0,1.0,1.0,17.0,8.0,6.0,2.0,1.0,1483.0,1555.0,1501.0,0.4857142857142857,0.42857142857142855,0.0,44.42857142857143,42.371428571428574,42.885714285714286
1,January,WV,OH,116.0,5.0,56.0,40.0,33.0,29.0,19.0,13.0,55.0,40.0,26.0,17.0,16.0,4585.0,5067.0,4960.0,0.47413793103448276,0.3448275862068966,0.04310344827586207,43.68103448275862,39.525862068965516,42.758620689655174
1,January,WV,OO,130.0,10.0,54.0,68.0,47.0,32.0,27.0,19.0,66.0,49.0,38.0,30.0,19.0,6734.0,7051.0,6916.0,0.5076923076923077,0.5230769230769231,0.07692307692307693,54.238461538461536,51.8,53.2
1,January,WY,AA,85.0,1.0,47.0,40.0,32.0,27.0,13.0,4.0,37.0,29.0,23.0,13.0,4.0,3653.0,3378.0,3308.0,0.43529411764705883,0.47058823529411764,0.011764705882352941,39.741176470588236,42.976470588235294,38.917647058823526
1,January,WY,AS,31.0,4.0,21.0,3.0,2.0,1.0,1.0,0.0,6.0,5.0,2.0,0.0,0.0,94.0,152.0,142.0,0.1935483870967742,0.0967741935483871,0.12903225806451613,4.903225806451613,3.032258064516129,4.580645161290323
1,January,WY,DL,119.0,0.0,73.0,48.0,33.0,24.0,14.0,8.0,46.0,31.0,22.0,15.0,7.0,4405.0,4305.0,4179.0,0.3865546218487395,0.40336134453781514,0.0,36.1764705882353,37.016806722689076,35.11764705882353
1,January,WY,OO,480.0,22.0,343.0,94.0,60.0,40.0,29.0,19.0,115.0,66.0,46.0,29.0,17.0,5854.0,6129.0,5784.0,0.23958333333333334,0.19583333333333333,0.04583333333333333,12.76875,12.195833333333333,12.05
1,January,WY,UA,214.0,3.0,128.0,82.0,52.0,34.0,20.0,11.0,83.0,51.0,39.0,24.0,12.0,4084.0,4199.0,4023.0,0.3878504672897196,0.38317757009345793,0.014018691588785047,19.621495327102803,19.08411214953271,18.799065420560748
1,January,,AA,723.0,1.0,360.0,299.0,198.0,142.0,83.0,36.0,362.0,212.0,153.0,83.0,30.0,23027.0,23102.0,22033.0,0.5006915629322268,0.4135546334716459,0.0013831258644536654,31.952973720608576,31.84923928077455,30.474412171507606
1,January,,B6,1009.0,8.0,597.0,443.0,279.0,193.0,118.0,59.0,404.0,260.0,190.0,113.0,51.0,23163.0,21705.0,20683.0,0.400396432111001,0.4390485629335976,0.007928642220019821,21.51139742319128,22.95639246778989,20.498513379583745
1,January,,DL,441.0,1.0,317.0,111.0,65.0,39.0,20.0,8.0,123.0,67.0,39.0,22.0,9.0,3870.0,4265.0,3832.0,0.2789115646258503,0.25170068027210885,0.0022675736961451248,9.671201814058957,8.775510204081632,8.689342403628117
1,January,,F9,603.0,8.0,229.0,288.0,214.0,155.0,83.0,32.0,366.0,250.0,171.0,91.0,30.0,19403.0,21043.0,20263.0,0.6069651741293532,0.47761194029850745,0.013266998341625208,34.89718076285241,32.17744610281924,33.60364842454395
1,January,,HA,10.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,83.0,97.0,80.0,0.6,0.4,0.0,9.7,8.3,8.0
1,January,,NK,572.0,0.0,302.0,225.0,137.0,93.0,52.0,24.0,270.0,162.0,103.0,52.0,27.0,13945.0,14965.0,14251.0,0.47202797202797203,0.39335664335664333,0.0,26.162587412587413,24.37937062937063,24.914335664335663
1,January,,UA,493.0,14.0,318.0,148.0,83.0,56.0,25.0,14.0,161.0,84.0,47.0,27.0,14.0,7471.0,7507.0,6975.0,0.3265720081135903,0.3002028397565923,0.028397565922920892,15.227180527383368,15.154158215010142,14.148073022312373
1,January,,WN,299.0,0.0,148.0,140.0,59.0,29.0,15.0,3.0,151.0,73.0,36.0,15.0,3.0,3152.0,3739.0,3189.0,0.5050167224080268,0.4682274247491639,0.0,12.505016722408026,10.54180602006689,10.665551839464882
2,February,AK,AS,2159.0,37.0,1467.0,500.0,263.0,168.0,80.0,29.0,655.0,308.0,173.0,82.0,32.0,16766.0,18776.0,16553.0,0.3033811949976841,0.2315886984715146,0.01713756368689208,8.696618805002316,7.765632237146828,7.6669754515979625
2,February,AK,DL,139.0,1.0,103.0,26.0,17.0,11.0,8.0,4.0,35.0,20.0,13.0,8.0,4.0,4544.0,4624.0,4536.0,0.2517985611510791,0.18705035971223022,0.007194244604316547,33.26618705035971,32.69064748201439,32.63309352517986
2,February,AK,UA,29.0,0.0,19.0,15.0,5.0,4.0,2.0,1.0,10.0,5.0,3.0,2.0,1.0,1029.0,1000.0,965.0,0.3448275862068966,0.5172413793103449,0.0,34.48275862068966,35.48275862068966,33.275862068965516
